complaint_id,product,sub_product,issue,sub_issue,company,channel,state,timely_response,consumer_disputed,reason_code,matched_phrase,sentence_snippet,narrative_preview,narrative_length
8018745,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,FL,Yes,N/A,credit_reporting_issue,credit report,"Regrettably, despite the passage of several months, I have yet to receive the anticipated resolution from your department regarding the misleading and inaccurate entry on my credit report.","I am writing to address a matter that has been pending since my initial contact via mail and subsequent complaints filed with the CFPB. Regrettably, despite the passage of several months, I have yet to receive the anticipated resolution from your department regarding the misleading and inaccurate entry on my credit report.",324
8070648,Debt collection,Credit card debt,False statements or representation,Attempted to collect wrong amount,Resurgent Capital Services L.P.,Web,KY,Yes,N/A,credit_reporting_issue,credit report,"XXXX 2021, amount of XXXX to collect is Not accurate on my credit report.","XXXX 2021, amount of XXXX to collect is Not accurate on my credit report. 
*I had called the company was told I had a lawsuit on me to pay the debt and that amount is not right! 
* So the rep told me to email for correspondence an I have gotten no reply back",258
8226922,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,Experian Information Solutions Inc.,Web,GA,Yes,N/A,credit_reporting_issue,credit report,XXXX XXXX XXXX : {$7900.00} - This was an illegal repossession followed by illegally reporting on my credit report ; this should have been investigated and corrected immediately.,"I trust this letter finds you well. I am writing to bring to your attention a matter of extreme concern and frustration regarding the persistent issues I have faced in correcting a late open account and the associated late closed and charge-off status on my financial records.

Despite my repeated attempts to address and rectify these issues over the past several months, the challenges persist, negatively impacting my creditworthiness and causing significant stress. I am seeking your immediate attention and resolution to this matter.

Here is a summary of the steps I have taken to address these issues : Despite my continued efforts, the late open account has not been corrected, and the associated late closed and charge-off status remains on my records.

I understand that resolving such matters may take time, but the prolonged nature of this issue has led me to escalate the situation forma",2776
3242075,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,TX,Yes,N/A,credit_reporting_issue,Transunion,XXXX and Transunion are reporting incorrectly that I am 60 120 days past due on the SECURITY partial account numbers XXXX.,XXXX and Transunion are reporting incorrectly that I am 60 120 days past due on the SECURITY partial account numbers XXXX. This account reports a {$0.00} balance and {$0.00} past due. ( Please see pages 14 17 of the attached credit report. ) This incorrect reporting is harming my credit score. Please keep in mind that it is impossible to be late on accounts where nothing is owed and nothing is past due.,406
3358661,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,"MARINER FINANCE, LLC",Web,MS,Yes,N/A,credit_reporting_issue,credit report,"The bankruptcy was completed on XX/XX/XXXX, and the loan is being properly listed on my credit report as Chapter XXXX Bankruptcy.","On XX/XX/XXXX, I received a personal loan from the XXXX XXXX, XXXX branch of XXXX XXXX XXXX. On XX/XX/XXXX, my wife and I filed Chapter XXXX Bankruptcy which included that loan. The bankruptcy was completed on XX/XX/XXXX, and the loan is being properly listed on my credit report as Chapter XXXX Bankruptcy. 

However there is another loan listed on my credit report under Mariner Finance. It was also reportedly issued on XX/XX/XXXX, with a last payment made date of XX/XX/XXXX, the exact dates reported by XXXX XXXX XXXX. This loan is being reported as Unpaid Balance Charged Off. I have never applied for or received a loan from Mariner Finance, and certainly did not apply for or receive two entirely different loans on XX/XX/XXXX, as is currently claimed on my credit report. 

In XX/XX/XXXX, XXXX XXXX XXXX merged with Mariner Finance , LLC and on XX/XX/XXXX, the company became known as Marine",2342
3221245,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,Experian Information Solutions Inc.,Web,OK,Yes,N/A,credit_reporting_issue,Experian,XXXX  ; Experian and XXXX are reporting duplicate entries on my credit report for the XXXX partial account number XXXX in the amount of {$2700.00}.,XXXX  ; Experian and XXXX are reporting duplicate entries on my credit report for the XXXX partial account number XXXX in the amount of {$2700.00}. ( Please see page 2 of the attached credit report. ) This incorrect reporting is harming my credit score.,253
3063440,"Payday loan, title loan, or personal loan",Payday loan,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,Ad Astra Recovery Services Inc,Web,TX,Yes,N/A,credit_reporting_issue,credit report,"On XX/XX/18, I filed a complaint with Consumer Finance Protection Bureau ; XXXX ( complaint number ), regarding "" Ad Astra Recovery Service '', falsifying information on my credit report that they never "" Validated '' as belonging to me.","On XX/XX/18, I filed a complaint with Consumer Finance Protection Bureau ; XXXX ( complaint number ), regarding "" Ad Astra Recovery Service '', falsifying information on my credit report that they never "" Validated '' as belonging to me. In their response to the Consumer Finance Protection Bureau, on XX/XX/18 ; Ad Astra Recovery Service, stated they requested to the bureaus to delete from my credit report. They  never deleted this account from my XXXX credit report. This continue to be a "" Fraudulent '' company. I have attached the XXXX  report showing they are telling XXXX to keep this false information on my credit report illegally, according to the "" Fair Debt Collections Practices Act ''. I am requesting to have this information forwarded to "" the Attorney General 's Office, and to forward to Federal Trade Commission immediately.",845
7988956,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"EQUIFAX, INC.",Web,TX,Yes,N/A,credit_reporting_issue,credit report,I have been trying to dispute incorrect and/or invalid items listed on my credit report and have gotten no assistance from the creditors or the credit bureaus regarding this matter.,I have been trying to dispute incorrect and/or invalid items listed on my credit report and have gotten no assistance from the creditors or the credit bureaus regarding this matter. Please see attached documents and letter for referenced issues from above.,256
3220066,Debt collection,Payday loan debt,Attempts to collect debt not owed,Debt was result of identity theft,"National Credit Adjusters, LLC",Web,TX,Yes,N/A,credit_reporting_issue,credit report,National credit adjusters after giving then police reports and ftc identify theft report put a collection on my XXXX  report that legally needs to be removed.this is illegally on my XXXX credit report.,National credit adjusters after giving then police reports and ftc identify theft report put a collection on my XXXX  report that legally needs to be removed.this is illegally on my XXXX credit report. My ss # is XXXX.I have given proof of this to my attorney who has taken several companies to court on my behalf,313
7991303,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,FL,Yes,N/A,credit_reporting_issue,Credit Reporting,"According to the Fair Credit Reporting Act, 15 USC sections 1681i, you are obligated to finish your investigation within 30 days ; please do so, otherwise, you will be in violation of the Fair Credit Reporting Act.","I am formally requesting this letter to update the following items in my credit profile which appear to be fairly misleading and erroneous. According to the Fair Credit Reporting Act, 15 USC sections 1681i, you are obligated to finish your investigation within 30 days ; please do so, otherwise, you will be in violation of the Fair Credit Reporting Act. 
XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",505
3204898,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"EQUIFAX, INC.",Web,MS,Yes,N/A,credit_reporting_issue,Equifax,INQUIRIES / Hard pulls/Negative Also without my permission from XXXX XXXX on XXXX XXXX and Equifax XXXX XXXX XXXX XXXX,INQUIRIES / Hard pulls/Negative Also without my permission from XXXX XXXX on XXXX XXXX and Equifax XXXX XXXX XXXX XXXX,118
3068220,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Old information reappears or never goes away,Experian Information Solutions Inc.,Web,NJ,Yes,N/A,credit_reporting_issue,Experian,there have been an old inquiries on my Experian Report for over 2 years old that suppose to have been removed it's for XXXX card the removal day was suppose to be XX/XX/2018 the inquiry still on my report.,"there have been an old inquiries on my Experian Report for over 2 years old that suppose to have been removed it's for XXXX card the removal day was suppose to be XX/XX/2018 the inquiry still on my report. 
I want it removed",224
3402897,Debt collection,Other debt,Communication tactics,"You told them to stop contacting you, but they keep trying","Diversified Adjustment Service, Inc.",Web,NY,Yes,N/A,credit_reporting_issue,credit report,I have already had to file a complaint against diversified adjustment service with the BBB because they were threatening my credit report and refused to allow me to dispute a debt they keep calling me over.,I have already had to file a complaint against diversified adjustment service with the BBB because they were threatening my credit report and refused to allow me to dispute a debt they keep calling me over. I advised them I am disputing the debt and they will not allow me to do so. Now they constantly call my phone to harass me. I have told them 4xs now to stop calling my phone and they will not. This is harassment and I want it to stop. I just called XXXX XXXX today and advised XXXX the third party they sent information to is harassing me and I want it to stop as I have been making monthly payments to XXXX XXXX for a past due balance. XXXX XXXX  gets $ XXXX as we originally agreed to before they placed my account in collections and I am now being harassed and it is against the FDCPA to continue to call and harass a consumer after they are told to stop and after I advised them I am dispu,1163
3468245,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,Experian Information Solutions Inc.,Web,FL,Yes,N/A,credit_reporting_issue,credit report,there is a XXXX student loan servicing account that was placed on my credit report that does not belong to me.,there is a XXXX student loan servicing account that was placed on my credit report that does not belong to me. I am not in school. this account belongs to someone else. I do not have any student loans.,201
3285243,Credit card or prepaid card,General-purpose credit card or charge card,"Advertising and marketing, including promotional offers",Confusing or misleading advertising about the credit card,"EQUIFAX, INC.",Web,OR,Yes,N/A,credit_reporting_issue,Equifax,Equifax sent me credit card suggestions to help improve my credit score.,"Equifax sent me credit card suggestions to help improve my credit score. 
My score was reduced, and I was denied a credit card. And Equifax kept an old account I closed, as not paid, when I sent the product back.",212
3407631,Debt collection,Other debt,Attempts to collect debt not owed,Debt was result of identity theft,"I.Q. DATA INTERNATIONAL, INC.",Web,NV,Yes,N/A,credit_reporting_issue,collection account,"I have tried disputing this information with XXXX, i have filed an identity theft report, filed multiple disputes on this collection account.","There was an account opened under my name some time in 2017, the original creditor was XXXX XXXX XXXX, it has now turned into a collection agency with a company named I.Q Data Internatio XXXX XXXX   XXXX, XXXX, WA XXXX. I have tried disputing this information with XXXX, i have filed an identity theft report, filed multiple disputes on this collection account. And they still won't remove it from my credit report. I even tried calling the collection agency my self, and they were nasty rude people, they did not care about anything else but their money, even when i told them that it wasnt my account.",603
3113946,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with fraud alerts or security freezes,,CAPITAL ONE FINANCIAL CORPORATION,Web,GA,Yes,N/A,credit_reporting_issue,credit score,Everytime this happens it lowers my credit score.,"Four times this year, someone has been able to access my credit card account and change my address to get another credit card and 1 time in XXXX that tried to use it to get {$250.00} if the card. Even though I have a freeze on my account, and they are suppose to send a code to my phone to make any changes. 3 times it was for an address in XXXX and 1 time it was for an address in XXXX, XXXX, which I haven't lived in XXXX, XXXX in almost 9 years. I just found out on XX/XX/2018, that someone tried to get another card from my account, even thought I have a fraud alert and I froze my account. Everytime this happens it lowers my credit score. I have a XXXX credit score and I'm trying to buy a house. I don't want to close this account as it will lower my score even more. I have 7 credit cards and this is the only one that keeps getting hacked. I'm thinking now that it is an inside job. No matte",1215
3336090,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,CA,Yes,N/A,credit_reporting_issue,credit report,"The following companies ran unauthorized credit report on me..At no time did I give them permission to inquiry about my credit status, such inquiries made were for no legitimate business purpose.","The following companies ran unauthorized credit report on me..At no time did I give them permission to inquiry about my credit status, such inquiries made were for no legitimate business purpose. This is a violation of the Fair Credit Reporting Act and a serious breach of my privacy rights.. please delete this misleading information XXXX  XXXX, XXXX XXXX",356
3460004,Debt collection,Credit card debt,Attempts to collect debt not owed,Debt was result of identity theft,CAPITAL ONE FINANCIAL CORPORATION,Web,CA,Yes,N/A,credit_reporting_issue,Credit Reporting,"I highly recommend you generate verification that Credit Union has been reported completely in accordance with the Fair Credit Reporting Act regulations, it's really a serious problem to misreport.","This particular account situation that is lately filing on my own credit document has a seriously unfavorable relation to my personal ability to obtain a present loan application. I highly recommend you generate verification that Credit Union has been reported completely in accordance with the Fair Credit Reporting Act regulations, it's really a serious problem to misreport. Moreconfirmation of the aforesaid item too. My proper request mustover, I was never 30 days/60 days/120 days late in any of my payments and I'm not greatly tuned in to the date opened so I prefer to ask you be investigated as soon as possible and confirmed to be correct. Thanks!",657
3192968,Debt collection,Medical debt,Written notification about debt,Didn't receive enough information to verify debt,The Law Offices of Mitchell D. Bluhm & Associates,Web,FL,Yes,N/A,credit_reporting_issue,credit report,"My FICO score drop to XXXX from XXXX suddenly on XXXX and when I search for "" WHY '' i got notify from the bank to go for a credit report at XXXX which I did got the report.","My FICO score drop to XXXX from XXXX suddenly on XXXX and when I search for "" WHY '' i got notify from the bank to go for a credit report at XXXX which I did got the report. Per report- a Debt collection account opened on XXXX with a balance amount of {$170.00} which I didn't aware of that. I contacted with them and got replied- they sentmailed me and also call my cell-phone number but none of the calls or even letter I didn't received from them not even any debt related noticed. I moved from my old address to the new address on XXXX. I did the address change at USPS at the same time when I already moved and I received all my mailed that delivered to the old address and still continuing receiving but again- I didn't received any mail or noticed related with Debt collection. However, when I verified my address with the collection department they have my current address. 

NOTE : I didn't ",1256
