complaint_id,product,sub_product,issue,sub_issue,company,channel,state,timely_response,consumer_disputed,reason_code,matched_phrase,sentence_snippet,narrative_preview,narrative_length
3197564,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours,Collection Bureau of America Ltd.,Web,RI,Yes,N/A,financial_harm,debt,The debt is {$180.00} plus {$17.00} interest.,"I received a collection notice for "" XXXX XXXX '' which is my married name and my XXXX name, but I do not use it on any credit applications. 
The debt is {$180.00} plus {$17.00} interest. The holder is supposedly XXXX XXXX XXXX XXXX. 

This is not a valid debt. The collection agency ( Collection Bureau of America ) has failed to provide proof of the debt.",357
2695343,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"EQUIFAX, INC.",Web,GA,Yes,N/A,financial_harm,debt,"However, Equiafx has reported on every dispute that this debt was verified.","Over the past year on a monthly basis, I have been contacting Equifax in reference to fraudulent accounts opened and requesting deletions and investigations from my credit file. Equifax still to this day still has an incorrect date for my birthdate as well even after several attempts I have sent to have this corrected. Equifax has responded to my complaints stating they have verified these accounts were mine. I have decided to contact the creditors directly as Equifax is choosing to defame my credit file with incorrect information. I contacted XXXX XXXX on XXXX/XXXX/XXXX in reference to a collection account that was not mine. Below is the response from XXXX XXXX : Company responded Status Company responded on XXXXResponse TypeClosed with explanation Company 's Response We are in receipt of the consumer, XXXX XXXX 's, second complaint. This shall serve as XXXX XXXX XXXX XXXX XXXX XXXX 's ",2163
8185228,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,GA,Yes,N/A,financial_harm,damages,I am maintaining a careful record of my communications with you for the purpose of filing a complaint seeking relief and monetary damages under FCRA Sections 616 and 617.,"This is my final communication regarding your claim that the information below has been verified and that the information being reported by the furnishers is accurate. 

XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX I have repeatedly asked for evidence to support your reporting, but you have failed to provide me a copy of valid and viable evidence provided by the above-named furnisher ( s ). 

Furthermore, I have requested your method of verification and you have not complied, which is an additional violation of the Fair Credit Reporting Act 611 ( a ) ( 7 ). 

In the absence of any such documentation, I demand that this information be immediately removed from the credit file you maintain under my Social Security Number. 

Attached is the dispute letter which is dated and time stamped. 

Remove the aforementioned accounts due ",1286
3355854,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,"Tribal Lending Enterprise, Inc.",Web,TX,Yes,N/A,financial_harm,debt,"I have repeatedly asked for a written record of my debt, and have never seen one.","Approximately three months ago ( i.e. XX/XX/2019 ) I began receiving SMS text messages suggesting that I had a delinquent loan. The messages were vague, but after receiving several of them, I called the number from which they originated. The person at the other end identified herself as an employee of Golden Valley Lending, and asserted I had taken a {$700.00} loan from the company she represented. I had, until that day, never heard of Golden Valley Lending, and definitely had not taken a {$700.00} loan from anyone. I said as much and, after a short exchange, determined the call was a phishing scam, and hung up. 

Since that time, I have received not less than 8 calls from Golden Valley Lending per week, originating from numerous different phone numbers. The most recent two are : * (  XXXX ) XXXX * ( XXXX ) XXXX I've blacklisted each new number as I've received the calls, which all adher",2262
3682821,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,AR,Yes,N/A,financial_harm,DEBT,I HAVE SEVERAL ITEMS ON MY CREDIT REPORT THAT ARE NOT MINE INCUDING A CHILD SUPPORT DEBT.,"I HAVE SEVERAL ITEMS ON MY CREDIT REPORT THAT ARE NOT MINE INCUDING A CHILD SUPPORT DEBT. I AHVE NEVER BEEN PUT ON CHILD SUPPORT. I NOTICED IT BECAUSE I RECENTLY APPLIED FOR A CREDIT CARD AND I WASN'T APPROVED SO IT PROMPT ME TO CHECK MY CREDIT REPORT. THESE ITEMS LISTED ARE NOT MINE AND NEED TO BE DELETED FROM MY CREDIT REPORT. 
XXXX {$280.00} XXXX {$890.00}",361
3492427,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,"Dynamic Recovery Solutions, LLC",Web,OH,Yes,N/A,financial_harm,debt,I have absolutely no valid outstanding debt ( s ) within the past seven ( 7 ) years that has not been paid or disputed and deleted on my credit profile ( s ).,"This company keeps calling and harassing me. I have absolutely no valid outstanding debt ( s ) within the past seven ( 7 ) years that has not been paid or disputed and deleted on my credit profile ( s ). When this company calls, they are rude, will not advise why they're calling or who they represent. I ask that this company seize all communication attempts to me. They have called me six ( 6 ) times in the past 30 days and they have no valid reason to be contacting me.",473
8182281,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,Experian Information Solutions Inc.,Web,TX,Yes,N/A,financial_harm,debt,"Continuous validation of debt requested to include original debt owed, contract agreement, verification of identity on file, interest attached to debt, contractual agreement signatures by me.","Inaccurate address reported, Inaccurate names reported. Continuous validation of debt requested to include original debt owed, contract agreement, verification of identity on file, interest attached to debt, contractual agreement signatures by me. Proof of copy of Identification due to Identity theft, Inaccurate reporting with co loan without my consent. I requested these thing be mailed to me and upon Debt validation several times and advised I would discuss the debt being reported and possible resolution. They could not mail me anything for debt validation because they have no accurate new information on file. Please see your notice Last Mailed Certified XX/XX/ Todays date - Friday, XXXX XXXX XXXXXXXX No response. Please remove from Experian, XXXX, and XXXX. 


The CFPBs debt collection rule requires debt collectors to provide you with certain information about your debt, known as vali",1957
3246747,Debt collection,Other debt,Written notification about debt,Didn't receive enough information to verify debt,Radius Global Solutions LLC,Web,TX,Yes,N/A,financial_harm,debt,"I received a notification from XXXX credit reporting agency that my credit score was decreased by 46 points because of a negative entry submitted by Radius Global Solution for {$100.00}, I called Radius Global and asked them to verify the debt over the phone and in writing because I did not even know what the debt was for.","I received a notification from XXXX credit reporting agency that my credit score was decreased by 46 points because of a negative entry submitted by Radius Global Solution for {$100.00}, I called Radius Global and asked them to verify the debt over the phone and in writing because I did not even know what the debt was for. The phone agent transferred me to an alleged supervisor. The supervisor, when attempting to verify my contact information, told me my address, which was not even correct. I was told By the supervisor I would receive an email verifying the debt. To date, I have not received any email. This company submitted a negative entry to my credit report without giving me an opportunity to even see the debt or pay it.",734
3475708,Debt collection,I do not know,False statements or representation,"Impersonated attorney, law enforcement, or government official",CAPITAL ONE FINANCIAL CORPORATION,Web,GA,Yes,N/A,financial_harm,Debt,"Pursuant to the Fair Debt Collection Practices Act ( FDCPA ) Section 803 ( 6 )  which states that "" the term 'debt collector ' means any person who uses any instrumentality of interstate commerce or the mails in any business the principal purpose of which is the collection of any debts, or who regularly collects or attempts to collect, directly or indirectly, debts owed or due or asserted to be owed or due another.","Pursuant to the Fair Debt Collection Practices Act ( FDCPA ) Section 803 ( 6 )  which states that "" the term 'debt collector ' means any person who uses any instrumentality of interstate commerce or the mails in any business the principal purpose of which is the collection of any debts, or who regularly collects or attempts to collect, directly or indirectly, debts owed or due or asserted to be owed or due another. Notwithstanding the exclusion provided by clause ( F ) of the last sentence of this paragraph, the term includes any creditor who, in the process of collecting his own debts, uses any name other than his own which would indicate that a third person is collecting or attempting to collect such debts. For the purpose of section 1692f ( 6 ) of this title, such term also includes any person who uses any instrumentality of interstate commerce or the mails in any business the princip",2386
3490445,Checking or savings account,Checking account,Closing an account,Company closed your account,"BANK OF AMERICA, NATIONAL ASSOCIATION",Web,NC,Yes,N/A,financial_harm,past due,I explained that all of my accounts were tied to the BOA account and that I had bills that would become past due because I was not able to access my money.,"On Wednesday XX/XX/2020, I attempted to log onto my Bank of America App to check my balance. There was an error message saying that I was not eligible for online banking and gave me a number to call. ( XXXX ). I called and was told that my bank account was in the closure process and that I would not be able to access my funds. I stated that there was no notice sent to me and was told that per the deposit agreement, they were not required to give me notice but that a letter had been sent that same day. I was told the they would send me a cashier 's check with any money that I had in the bank but that may take a month to process. I was told that if they submitted an exception request I may be able to pick up the money at a local branch but it would take at least 5 days to process and there was no guarantee. Because I was not sure if this was legitimate, I refused to provide information and",2755
3417187,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,IN,Yes,N/A,financial_harm,Debt,"According to the Fair Debt Collection Practices Act all three credit bureaus maliciously and collectively shared this Consumers personal information to make trillions of dollars by selling it to various debt collectors, employers, financial institutions, and a host of others.","All three major credit bureaus XXXX, Transunion and XXXX have illegally hoarded consumers personal information without this Consumers expressed written consent. Pursuant to the 1974 Privacy Act all 3 credit  bureaus violated all privacy rights and allowed personal information to be leaked due to their false and misleading ways. According to the Fair Debt Collection Practices Act all three credit bureaus maliciously and collectively shared this Consumers personal information to make trillions of dollars by selling it to various debt collectors, employers, financial institutions, and a host of others. My wish is for the Federal Trade Commission and Consumer Financial Protection Bureau to demand on my behalf that all 3 credit bureaus remove all of this Consumers social security numbers, date of births, financial accounts or credit/debit card numbers, driver license numbers, detailed health ",1551
3464065,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account status incorrect,"Waypoint Resource Group, LLC",Web,UT,Yes,N/A,financial_harm,debt,This should not be on my credit as a collection and I never received anything for this debt,Waypoint Resource Group #XXXX is in violation of my 30 day right to dispute. I never received a notice for this collection and only became aware of it when I had my credit pulled and saw it on the report. This should not be on my credit as a collection and I never received anything for this debt,296
